num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
165;"[<__main__.Word instance at 0x110bb4ab8>
 <__main__.Word instance at 0x110bb4d40>]";Ethan;1_6;False;True;[['racing', 'car']];racingcar;racingcar;1.0;0.0
166;"[<__main__.Word instance at 0x110bb4dd0>
 <__main__.Word instance at 0x110bb4c68>]";Ethan;1_6;False;True;[['racing', 'car']];racingcar;racingcar;1.0;0.0
167;"[<__main__.Word instance at 0x110bb4bd8>
 <__main__.Word instance at 0x110bb4fc8>]";Ethan;1_6;False;True;[['racing', 'car']];racingcar;racingcar;1.0;0.0
168;"[<__main__.Word instance at 0x110bb47a0>
 <__main__.Word instance at 0x110bba2d8>]";Ethan;1_6;False;True;[['up'], ['up']];upup;upup;0.5;0.69314718056
169;"[<__main__.Word instance at 0x110bba3b0>
 <__main__.Word instance at 0x110bba128>]";Ethan;1_6;False;True;[['one'], ['yellow']];yellowone;yellowone;0.5;0.69314718056
170;"[<__main__.Word instance at 0x110bba5f0>
 <__main__.Word instance at 0x110bba4d0>
 <__main__.Word instance at 0x110bba7e8>
 <__main__.Word instance at 0x110bba680>
 <__main__.Word instance at 0x110bba8c0>
 <__main__.Word instance at 0x110bba5a8>
 <__main__.Word instance at 0x110bba998>]";Ethan;1_6;False;False;[['car'], ['car'], ['blue'], ['blue'], ['is'], ['car'], ['blue']];bluecarbluecarbluecaris;isbluecarbluecarcarblue;0.000198412698413;-0.000198432384816
171;[<__main__.Word instance at 0x110bbaa70>];Ethan;1_6;True;NaN;NaN;backbone;NaN;NaN;NaN
172;[<__main__.Word instance at 0x110bbab00>];Ethan;1_6;False;True;[['on']];on;on;1.0;0.0
173;"[<__main__.Word instance at 0x110bbacb0>
 <__main__.Word instance at 0x110bbab90>
 <__main__.Word instance at 0x110bbae60>
 <__main__.Word instance at 0x110bbad40>]";Ethan;1_6;True;NaN;NaN;fatDougfatDoug;NaN;NaN;NaN
174;[<__main__.Word instance at 0x110bb70e0>];Ethan;1_6;True;NaN;NaN;Doug;NaN;NaN;NaN
175;[<__main__.Word instance at 0x110bb7050>];Ethan;1_6;False;True;[['microphone']];microphone;microphone;1.0;0.0
176;[<__main__.Word instance at 0x110bb7200>];Ethan;1_6;False;True;[['on']];on;on;1.0;0.0
177;[<__main__.Word instance at 0x110bb7518>];Ethan;1_6;False;True;[['smoke']];smoke;smoke;1.0;0.0
178;[<__main__.Word instance at 0x110bb77e8>];Ethan;1_6;True;NaN;NaN;whistle;NaN;NaN;NaN
179;[<__main__.Word instance at 0x110bb7950>];Ethan;1_6;True;NaN;NaN;whistle;NaN;NaN;NaN
180;"[<__main__.Word instance at 0x110bb7b48>
 <__main__.Word instance at 0x110bb7e60>
 <__main__.Word instance at 0x110bb7e18>]";Ethan;1_6;True;NaN;NaN;byebyeohoh;NaN;NaN;NaN
181;[<__main__.Word instance at 0x110bb7a28>];Ethan;1_6;True;NaN;NaN;byebye;NaN;NaN;NaN
182;[<__main__.Word instance at 0x110bb7fc8>];Ethan;1_6;False;True;[['stay']];stay;stay;1.0;0.0
183;[<__main__.Word instance at 0x110bbe3b0>];Ethan;1_6;True;NaN;NaN;numbers;NaN;NaN;NaN
184;"[<__main__.Word instance at 0x110bbe1b8>
 <__main__.Word instance at 0x110bbe5f0>
 <__main__.Word instance at 0x110bbe488>
 <__main__.Word instance at 0x110bbe680>]";Ethan;1_6;False;True;[['red', 'ball'], ['red', 'ball']];redballredball;redballredball;0.5;0.69314718056
185;"[<__main__.Word instance at 0x110bbe7e8>
 <__main__.Word instance at 0x110bbe2d8>
 <__main__.Word instance at 0x110bbea28>
 <__main__.Word instance at 0x110bbe830>]";Ethan;1_6;False;True;[['red', 'ball'], ['red', 'ball']];redballredball;redballredball;0.5;0.69314718056
186;"[<__main__.Word instance at 0x110bbe8c0>
 <__main__.Word instance at 0x110bbeb90>]";Ethan;1_6;False;True;[['red', 'ball']];redball;redball;1.0;0.0
187;[<__main__.Word instance at 0x110bbec20>];Ethan;1_6;False;True;[['stuck']];stuck;stuck;1.0;0.0
188;"[<__main__.Word instance at 0x110bbee18>
 <__main__.Word instance at 0x110bbecb0>
 <__main__.Word instance at 0x110bbeef0>
 <__main__.Word instance at 0x110bbe908>
 <__main__.Word instance at 0x110bbefc8>]";Ethan;1_6;False;False;[['lock'], ['door'], ['door'], ['key'], ['lock']];lockdoorkeylockdoor;doorlocklockkeydoor;0.00833333333333;-0.00836824967052
189;[<__main__.Word instance at 0x110bbef38>];Ethan;1_6;False;True;[['door']];door;door;1.0;0.0
190;"[<__main__.Word instance at 0x110bc10e0>
 <__main__.Word instance at 0x110bc11b8>]";Ethan;1_6;False;True;[['door'], ['door']];doordoor;doordoor;0.5;0.69314718056
191;"[<__main__.Word instance at 0x110bc1290>
 <__main__.Word instance at 0x110bc1368>]";Ethan;1_6;False;True;[['door'], ['door']];doordoor;doordoor;0.5;0.69314718056
192;"[<__main__.Word instance at 0x110bc13f8>
 <__main__.Word instance at 0x110bc1128>]";Ethan;1_6;False;True;[['door'], ['door']];doordoor;doordoor;0.5;0.69314718056
193;"[<__main__.Word instance at 0x110bc17e8>
 <__main__.Word instance at 0x110bc1b00>]";Ethan;1_6;False;False;[['key'], ['door']];keydoor;doorkey;0.5;-0.69314718056
194;"[<__main__.Word instance at 0x110bc1cf8>
 <__main__.Word instance at 0x110bc1ab8>]";Ethan;1_6;False;False;[['key'], ['door']];keydoor;doorkey;0.5;-0.69314718056
195;"[<__main__.Word instance at 0x110bc4200>
 <__main__.Word instance at 0x110bc4170>
 <__main__.Word instance at 0x110bc43f8>]";Ethan;1_6;True;NaN;NaN;apushbucket;NaN;NaN;NaN
196;"[<__main__.Word instance at 0x110bc44d0>
 <__main__.Word instance at 0x110bc4560>
 <__main__.Word instance at 0x110bc4290>
 <__main__.Word instance at 0x110bc4710>]";Ethan;1_6;True;NaN;NaN;rocketinyourpocket;NaN;NaN;NaN
197;"[<__main__.Word instance at 0x110bc4908>
 <__main__.Word instance at 0x110bc47a0>
 <__main__.Word instance at 0x110bc49e0>
 <__main__.Word instance at 0x110bc46c8>]";Ethan;1_6;False;False;[['lock'], ['door'], ['lock'], ['door']];lockdoorlockdoor;doordoorlocklock;0.0416666666667;-0.0425596144188
198;[<__main__.Word instance at 0x110bc4950>];Ethan;1_6;False;True;[['door']];door;door;1.0;0.0
199;[<__main__.Word instance at 0x110bc4b00>];Ethan;1_6;True;NaN;NaN;opened;NaN;NaN;NaN
200;[<__main__.Word instance at 0x110bc48c0>];Ethan;1_6;True;NaN;NaN;opened;NaN;NaN;NaN
201;[<__main__.Word instance at 0x110bc4440>];Ethan;1_6;False;True;[['inside']];inside;inside;1.0;0.0
202;"[<__main__.Word instance at 0x110bc4d88>
 <__main__.Word instance at 0x110bc9050>
 <__main__.Word instance at 0x110bc9098>
 <__main__.Word instance at 0x110bc9290>]";Ethan;1_6;False;False;[['door'], ['ball'], ['door'], ['ball']];balldoorballdoor;doorballdoorball;0.0416666666667;-0.0425596144188
203;"[<__main__.Word instance at 0x110bc93f8>
 <__main__.Word instance at 0x110bc92d8>
 <__main__.Word instance at 0x110bc96c8>]";Ethan;1_6;False;False;[['ball'], ['open'], ['door']];balldooropen;dooropenball;0.166666666667;-0.182321556794
204;"[<__main__.Word instance at 0x110bc98c0>
 <__main__.Word instance at 0x110bc9758>]";Ethan;1_6;False;True;[['open'], ['door']];dooropen;dooropen;0.5;0.69314718056
205;"[<__main__.Word instance at 0x110bc9200>
 <__main__.Word instance at 0x110bc9a28>
 <__main__.Word instance at 0x110bc9908>]";Ethan;1_6;True;NaN;NaN;adooropens;NaN;NaN;NaN
206;[<__main__.Word instance at 0x110bc9b00>];Ethan;1_6;False;True;[['roof']];roof;roof;1.0;0.0
207;"[<__main__.Word instance at 0x110bc9878>
 <__main__.Word instance at 0x110bc9fc8>
 <__main__.Word instance at 0x110bc9c68>]";Ethan;1_6;False;True;[['I', 'see'], ['car']];Iseecar;Iseecar;0.5;0.69314718056
208;"[<__main__.Word instance at 0x110bc9f38>
 <__main__.Word instance at 0x110bcc050>
 <__main__.Word instance at 0x110bcc200>]";Ethan;1_6;False;False;[['car'], ['in'], ['mommy']];mommyincar;incarmommy;0.166666666667;-0.182321556794
209;"[<__main__.Word instance at 0x110bcc440>
 <__main__.Word instance at 0x110bcc4d0>]";Ethan;1_6;False;True;[['car'], ['in']];incar;incar;0.5;0.69314718056
210;"[<__main__.Word instance at 0x110bcc5a8>
 <__main__.Word instance at 0x110bcc1b8>]";Ethan;1_6;False;True;[['that'], ['car']];thatcar;thatcar;0.5;0.69314718056
211;"[<__main__.Word instance at 0x110bcc5f0>
 <__main__.Word instance at 0x110bcc7a0>]";Ethan;1_6;False;True;[['racing', 'car']];racingcar;racingcar;1.0;0.0
212;[<__main__.Word instance at 0x110bcc8c0>];Ethan;1_6;False;True;[['that']];that;that;1.0;0.0
213;"[<__main__.Word instance at 0x110bcc950>
 <__main__.Word instance at 0x110bcc368>
 <__main__.Word instance at 0x110bccb48>
 <__main__.Word instance at 0x110bcc9e0>]";Ethan;1_6;True;NaN;NaN;whatthatcarmotorcycle;NaN;NaN;NaN
214;"[<__main__.Word instance at 0x110bcc518>
 <__main__.Word instance at 0x110bccfc8>]";Ethan;1_6;True;NaN;NaN;JeepJeep;NaN;NaN;NaN
215;[<__main__.Word instance at 0x110bccb90>];Ethan;1_6;True;NaN;NaN;motorcycle;NaN;NaN;NaN
216;[<__main__.Word instance at 0x110bccb00>];Ethan;1_6;True;NaN;NaN;Jeep;NaN;NaN;NaN
217;"[<__main__.Word instance at 0x110bd0170>
 <__main__.Word instance at 0x110bd0248>]";Ethan;1_6;True;NaN;NaN;beepbeep;NaN;NaN;NaN
218;"[<__main__.Word instance at 0x110bd02d8>
 <__main__.Word instance at 0x110bd05f0>]";Ethan;1_6;True;NaN;NaN;beepbeep;NaN;NaN;NaN
219;[<__main__.Word instance at 0x110bd0680>];Ethan;1_6;False;True;[['stay']];stay;stay;1.0;0.0
220;[<__main__.Word instance at 0x110bd0830>];Ethan;1_6;True;NaN;NaN;loud;NaN;NaN;NaN
221;"[<__main__.Word instance at 0x110bd09e0>
 <__main__.Word instance at 0x110bd08c0>
 <__main__.Word instance at 0x110bd0bd8>]";Ethan;1_6;False;False;[['stay', 'phone'], ['stay']];stayphonestay;staystayphone;0.5;-0.69314718056
222;"[<__main__.Word instance at 0x110bd0c68>
 <__main__.Word instance at 0x110bd0998>]";Ethan;1_6;True;NaN;NaN;roosterrooster;NaN;NaN;NaN
223;"[<__main__.Word instance at 0x110bd0cf8>
 <__main__.Word instance at 0x110bd0ea8>]";Ethan;1_6;False;True;[['Old', 'McDonald']];OldMcDonald;OldMcDonald;1.0;0.0
224;"[<__main__.Word instance at 0x110bd0fc8>
 <__main__.Word instance at 0x110bd3050>
 <__main__.Word instance at 0x110bd30e0>]";Ethan;1_6;True;NaN;NaN;hadafarm;NaN;NaN;NaN
225;"[<__main__.Word instance at 0x110bd3170>
 <__main__.Word instance at 0x110bd3440>
 <__main__.Word instance at 0x110bd3320>]";Ethan;1_6;True;NaN;NaN;onhisfarm;NaN;NaN;NaN
226;"[<__main__.Word instance at 0x110bd3200>
 <__main__.Word instance at 0x110bd35a8>
 <__main__.Word instance at 0x110bd32d8>
 <__main__.Word instance at 0x110bd3758>]";Ethan;1_6;False;True;[['E', 'I'], ['E', 'I']];EIEI;EIEI;0.5;0.69314718056
227;"[<__main__.Word instance at 0x110bd3950>
 <__main__.Word instance at 0x110bd37e8>
 <__main__.Word instance at 0x110bd3a28>]";Ethan;1_6;False;False;[['bok'], ['bok'], ['there']];bokbokthere;therebokbok;0.166666666667;-0.182321556794
228;"[<__main__.Word instance at 0x110bd3a70>
 <__main__.Word instance at 0x110bd3d88>]";Ethan;1_6;False;True;[['bok'], ['bok']];bokbok;bokbok;0.5;0.69314718056
229;"[<__main__.Word instance at 0x110bd3f38>
 <__main__.Word instance at 0x110bd3e18>
 <__main__.Word instance at 0x110bd3998>
 <__main__.Word instance at 0x110bd6248>]";Ethan;1_6;True;NaN;NaN;Donaldhadafarm;NaN;NaN;NaN
230;[<__main__.Word instance at 0x110bd63f8>];Ethan;1_6;False;True;[['meow']];meow;meow;1.0;0.0
231;"[<__main__.Word instance at 0x110bd65a8>
 <__main__.Word instance at 0x110bd6488>
 <__main__.Word instance at 0x110bd67a0>
 <__main__.Word instance at 0x110bd6a70>]";Ethan;1_6;False;False;[['there'], ['a', 'meow'], ['meow']];ameowmeowthere;theremeowameow;0.166666666667;-0.182321556794
232;"[<__main__.Word instance at 0x110bd6c20>
 <__main__.Word instance at 0x110bd6b00>]";Ethan;1_6;False;True;[['meow', 'meow']];meowmeow;meowmeow;1.0;0.0
233;"[<__main__.Word instance at 0x110bd6cb0>
 <__main__.Word instance at 0x110bd6fc8>
 <__main__.Word instance at 0x110bd6e60>
 <__main__.Word instance at 0x110bd6d88>]";Ethan;1_6;True;NaN;NaN;startwinkletwinklestar;NaN;NaN;NaN
234;"[<__main__.Word instance at 0x110bd9098>
 <__main__.Word instance at 0x110bd93f8>
 <__main__.Word instance at 0x110bd92d8>
 <__main__.Word instance at 0x110bd9488>
 <__main__.Word instance at 0x110bd95f0>]";Ethan;1_6;False;False;[['I', 'wonder'], ['are'], ['what'], ['you']];Iwonderwhatyouare;youareIwonderwhat;0.0416666666667;-0.0425596144188
235;[<__main__.Word instance at 0x110bd97e8>];Ethan;1_6;False;True;[['stuck']];stuck;stuck;1.0;0.0
236;[<__main__.Word instance at 0x110bd9998>];Ethan;1_6;False;True;[['stuck']];stuck;stuck;1.0;0.0
237;"[<__main__.Word instance at 0x110bd9ab8>
 <__main__.Word instance at 0x110bd9950>]";Ethan;1_6;False;True;[['bottle'], ['bottle']];bottlebottle;bottlebottle;0.5;0.69314718056
238;"[<__main__.Word instance at 0x110bd98c0>
 <__main__.Word instance at 0x110bd9d40>]";Ethan;1_6;True;NaN;NaN;alldone;NaN;NaN;NaN
239;"[<__main__.Word instance at 0x110bd9ea8>
 <__main__.Word instance at 0x110bd9dd0>
 <__main__.Word instance at 0x110bd9830>]";Ethan;1_6;False;True;[['arm'], ['a'], ['and']];andaarm;andaarm;0.166666666667;1.79175946923
240;"[<__main__.Word instance at 0x110bd9d88>
 <__main__.Word instance at 0x110bd9f80>
 <__main__.Word instance at 0x110bdc050>]";Ethan;1_6;False;True;[['here'], ['flap', 'flap']];flapflaphere;flapflaphere;0.5;0.69314718056
241;[<__main__.Word instance at 0x110bdc2d8>];Ethan;1_6;True;NaN;NaN;geese;NaN;NaN;NaN
242;"[<__main__.Word instance at 0x110bdc128>
 <__main__.Word instance at 0x110bdc680>]";Ethan;1_6;False;True;[['flap', 'flap']];flapflap;flapflap;1.0;0.0
243;"[<__main__.Word instance at 0x110bdc758>
 <__main__.Word instance at 0x110bdc320>
 <__main__.Word instance at 0x110bdc7e8>]";Ethan;1_6;False;False;[['on'], ['back'], ['put']];putbackon;putonback;0.166666666667;-0.182321556794
244;[<__main__.Word instance at 0x110bdc878>];Ethan;1_6;False;True;[['backpack']];backpack;backpack;1.0;0.0
245;[<__main__.Word instance at 0x110bdcbd8>];Ethan;1_6;False;True;[['blue']];blue;blue;1.0;0.0
246;"[<__main__.Word instance at 0x110bdcb90>
 <__main__.Word instance at 0x110bdce18>
 <__main__.Word instance at 0x110bdc6c8>]";Ethan;1_6;False;True;[['backpack'], ['too'], ['purple']];purplebackpacktoo;purplebackpacktoo;0.166666666667;1.79175946923
247;"[<__main__.Word instance at 0x110bdc950>
 <__main__.Word instance at 0x110bdca70>]";Ethan;1_6;False;True;[['backpack'], ['purple']];purplebackpack;purplebackpack;0.5;0.69314718056
248;"[<__main__.Word instance at 0x110bdf098>
 <__main__.Word instance at 0x110bdf200>]";Ethan;1_6;False;True;[['purple'], ['backpack']];purplebackpack;purplebackpack;0.5;0.69314718056
249;[<__main__.Word instance at 0x110bdf050>];Ethan;1_6;False;True;[['wet']];wet;wet;1.0;0.0
250;"[<__main__.Word instance at 0x110bdf5a8>
 <__main__.Word instance at 0x110bdf488>]";Ethan;1_6;False;True;[['green'], ['green']];greengreen;greengreen;0.5;0.69314718056
251;[<__main__.Word instance at 0x110bdf908>];Ethan;1_6;False;True;[['green']];green;green;1.0;0.0
252;[<__main__.Word instance at 0x110bdfab8>];Ethan;1_6;False;True;[['batteries']];batteries;batteries;1.0;0.0
253;"[<__main__.Word instance at 0x110bdfc68>
 <__main__.Word instance at 0x110bdfbd8>
 <__main__.Word instance at 0x110bdfcf8>]";Ethan;1_6;False;True;[['another'], ['another'], ['another']];anotheranotheranother;anotheranotheranother;0.166666666667;1.79175946923
254;"[<__main__.Word instance at 0x110bdfe18>
 <__main__.Word instance at 0x110bdfcb0>]";Ethan;1_6;False;False;[['one'], ['another']];anotherone;oneanother;0.5;-0.69314718056
255;[<__main__.Word instance at 0x110bdfb48>];Ethan;1_6;False;True;[['two']];two;two;1.0;0.0
256;[<__main__.Word instance at 0x110bdf560>];Ethan;1_6;True;NaN;NaN;into;NaN;NaN;NaN
257;"[<__main__.Word instance at 0x110be21b8>
 <__main__.Word instance at 0x110be2710>
 <__main__.Word instance at 0x110be2638>
 <__main__.Word instance at 0x110be2908>]";Ethan;1_6;False;False;[['it'], ['zip'], ['it'], ['zip']];zipitzipit;zipititzip;0.0416666666667;-0.0425596144188
258;"[<__main__.Word instance at 0x110be2c68>
 <__main__.Word instance at 0x110be2998>]";Ethan;1_6;False;True;[['zip'], ['it']];zipit;zipit;0.5;0.69314718056
259;"[<__main__.Word instance at 0x110be2cf8>
 <__main__.Word instance at 0x110be2e60>
 <__main__.Word instance at 0x110be2c20>
 <__main__.Word instance at 0x110be2f38>]";Ethan;1_6;False;False;[['let'], ['go'], ['let'], ['go']];letgoletgo;letgogolet;0.0416666666667;-0.0425596144188
260;[<__main__.Word instance at 0x110be5170>];Ethan;1_6;False;True;[['backpack']];backpack;backpack;1.0;0.0
261;"[<__main__.Word instance at 0x110be5560>
 <__main__.Word instance at 0x110be5488>]";Ethan;1_6;False;True;[['another'], ['another']];anotheranother;anotheranother;0.5;0.69314718056
262;"[<__main__.Word instance at 0x110be5200>
 <__main__.Word instance at 0x110be56c8>]";Ethan;1_6;False;False;[['another'], ['one']];anotherone;oneanother;0.5;-0.69314718056
263;[<__main__.Word instance at 0x110be58c0>];Ethan;1_6;True;NaN;NaN;battery;NaN;NaN;NaN
264;[<__main__.Word instance at 0x110be5b48>];Ethan;1_6;False;True;[['another']];another;another;1.0;0.0
265;"[<__main__.Word instance at 0x110be5bd8>
 <__main__.Word instance at 0x110be5a70>]";Ethan;1_6;False;True;[['another'], ['another']];anotheranother;anotheranother;0.5;0.69314718056
266;[<__main__.Word instance at 0x110be5b90>];Ethan;1_6;False;True;[['another']];another;another;1.0;0.0
267;"[<__main__.Word instance at 0x110be59e0>
 <__main__.Word instance at 0x110be5878>
 <__main__.Word instance at 0x110be5fc8>]";Ethan;1_6;True;NaN;NaN;stringonit;NaN;NaN;NaN
268;[<__main__.Word instance at 0x110be8170>];Ethan;1_6;False;True;[['microphone']];microphone;microphone;1.0;0.0
269;[<__main__.Word instance at 0x110be82d8>];Ethan;1_6;False;True;[['batteries']];batteries;batteries;1.0;0.0
270;[<__main__.Word instance at 0x110be8368>];Ethan;1_6;False;True;[['batteries']];batteries;batteries;1.0;0.0
271;[<__main__.Word instance at 0x110be8638>];Ethan;1_6;False;True;[['batteries']];batteries;batteries;1.0;0.0
272;"[<__main__.Word instance at 0x110be8758>
 <__main__.Word instance at 0x110be8830>
 <__main__.Word instance at 0x110be86c8>]";Ethan;1_6;True;NaN;NaN;heavyheavyheavy;NaN;NaN;NaN
273;"[<__main__.Word instance at 0x110be8b00>
 <__main__.Word instance at 0x110be8908>]";Ethan;1_6;False;True;[['tickle'], ['tickle']];tickletickle;tickletickle;0.5;0.69314718056
274;"[<__main__.Word instance at 0x110be8ab8>
 <__main__.Word instance at 0x110be8c68>]";Ethan;1_6;False;False;[['another'], ['one']];anotherone;oneanother;0.5;-0.69314718056
275;"[<__main__.Word instance at 0x110be8998>
 <__main__.Word instance at 0x110be8dd0>]";Ethan;1_6;False;False;[['one'], ['another']];anotherone;oneanother;0.5;-0.69314718056
276;[<__main__.Word instance at 0x110be8fc8>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
277;[<__main__.Word instance at 0x110beb1b8>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
278;[<__main__.Word instance at 0x110beb368>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
279;[<__main__.Word instance at 0x110beb560>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
280;[<__main__.Word instance at 0x110beb758>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
281;[<__main__.Word instance at 0x110beb7e8>];Ethan;1_6;True;NaN;NaN;gum;NaN;NaN;NaN
282;[<__main__.Word instance at 0x110beb878>];Ethan;1_6;False;True;[['straps']];straps;straps;1.0;0.0
283;[<__main__.Word instance at 0x110beb950>];Ethan;1_6;False;True;[['straps']];straps;straps;1.0;0.0
284;"[<__main__.Word instance at 0x110bebb00>
 <__main__.Word instance at 0x110beba28>]";Ethan;1_6;False;True;[['two'], ['straps']];twostraps;twostraps;0.5;0.69314718056
285;"[<__main__.Word instance at 0x110bebb90>
 <__main__.Word instance at 0x110bebd88>]";Ethan;1_6;False;True;[['straps'], ['two']];twostraps;twostraps;0.5;0.69314718056
286;"[<__main__.Word instance at 0x110bebfc8>
 <__main__.Word instance at 0x110beb5a8>
 <__main__.Word instance at 0x110bee170>
 <__main__.Word instance at 0x110bee050>]";Ethan;1_6;False;False;[['on'], ['me'], ['on'], ['me']];onmeonme;memeonon;0.0416666666667;-0.0425596144188
287;[<__main__.Word instance at 0x110bee3b0>];Ethan;1_6;False;True;[['hey']];hey;hey;1.0;0.0
288;[<__main__.Word instance at 0x110bee368>];Ethan;1_6;False;True;[['hey']];hey;hey;1.0;0.0
289;"[<__main__.Word instance at 0x110bee488>
 <__main__.Word instance at 0x110bee7a0>]";Ethan;1_6;False;True;[['book'], ['book']];bookbook;bookbook;0.5;0.69314718056
290;[<__main__.Word instance at 0x110bee878>];Ethan;1_6;False;True;[['hey']];hey;hey;1.0;0.0
291;[<__main__.Word instance at 0x110bee908>];Ethan;1_6;False;True;[['hey']];hey;hey;1.0;0.0
292;[<__main__.Word instance at 0x110beeab8>];Ethan;1_6;False;True;[['hey']];hey;hey;1.0;0.0
293;[<__main__.Word instance at 0x110beeea8>];Ethan;1_6;False;True;[['mommy']];mommy;mommy;1.0;0.0
294;[<__main__.Word instance at 0x110beef80>];Ethan;1_6;False;True;[['mommy']];mommy;mommy;1.0;0.0
295;[<__main__.Word instance at 0x110beefc8>];Ethan;1_6;False;True;[['mommy']];mommy;mommy;1.0;0.0
